S000004416	YLR424W	S. cerevisiae	SPP382	Suppressor of PrP38 #2	708
S000004421	YLR429W	S. cerevisiae	CRN1	CoRoNin	651
S000004422	YLR430W	S. cerevisiae	SEN1	Splicing ENdonuclease	2231
S000004424	YLR432W	S. cerevisiae	IMD3	IMP Dehydrogenase	523
S000004432	YLR440C	S. cerevisiae	SEC39	SECretory	709
S000004433	YLR441C	S. cerevisiae	RPS1A	Ribosomal Protein of the Small subunit	255
S000004440	YLR448W	S. cerevisiae	RPL6B	Ribosomal Protein of the Large subunit	176
S000004441	YLR449W	S. cerevisiae	FPR4	FKBP Proline Rotamase (isomerase)	392
S000004465	YML006C	S. cerevisiae	GIS4	GIg1-2 Suppressor	774
S000004466	YML007W	S. cerevisiae	YAP1	Yeast AP-1	650
S000004470	YML010W	S. cerevisiae	SPT5	SuPpressor of Ty's	1063
S000004473	YML012W	S. cerevisiae	ERV25	ER Vesicle	211
S000004475	YML013W	S. cerevisiae	UBX2	UBiquitin regulatory X	584
S000004477	YML015C	S. cerevisiae	TAF11	TATA binding protein-Associated Factor	346
S000004486	YML024W	S. cerevisiae	RPS17A	Ribosomal Protein of the Small subunit	136
S000004488	YML026C	S. cerevisiae	RPS18B	Ribosomal Protein of the Small subunit	146
S000004494	YML032C	S. cerevisiae	RAD52	RADiation sensitive	471
S000004505	YML041C	S. cerevisiae	VPS71	Vacuolar Protein Sorting	280
S000004509	YML046W	S. cerevisiae	PRP39	Pre-mRNA Processing	629
S000004513	YML049C	S. cerevisiae	RSE1	RNA Splicing and ER-to-Golgi transport	1361
S000004519	YML055W	S. cerevisiae	SPC2	Signal Peptidase Complex	178
S000004525	YML060W	S. cerevisiae	OGG1	8-OxoGuanine Glycosylase/lyase	376
S000004527	YML062C	S. cerevisiae	MFT1	Mitochondrial Fusion Targeting	392
S000004528	YML063W	S. cerevisiae	RPS1B	Ribosomal Protein of the Small subunit	255
S000004530	YML065W	S. cerevisiae	ORC1	Origin Recognition Complex	914
S000004534	YML069W	S. cerevisiae	POB3	POl1 Binding	552
S000004535	YML070W	S. cerevisiae	DAK1	DihydroxyAcetone Kinase	584
S000004536	YML071C	S. cerevisiae	COG8	Conserved Oligomeric Golgi complex	607
S000004538	YML073C	S. cerevisiae	RPL6A	Ribosomal Protein of the Large subunit	176
S000004539	YML074C	S. cerevisiae	FPR3	Fk 506-sensitive Proline Rotamase	411
S000004542	YML077W	S. cerevisiae	BET5	Blocked Early in Transport	159
S000004546	YML081W	S. cerevisiae	TDA9	Topoisomerase I Damage Affected	1251
S000004550	YML085C	S. cerevisiae	TUB1	TUBulin	447
S000004557	YML092C	S. cerevisiae	PRE8	PRoteinase yscE	250
S000004559	YML094W	S. cerevisiae	GIM5	Gene Involved in Microtubule biogenesis	163
S000004564	YML098W	S. cerevisiae	TAF13	TATA binding protein-Associated Factor	167
S000004573	YML105C	S. cerevisiae	SEC65	SECretory	273
S000004577	YML109W	S. cerevisiae	ZDS2	Zillion Different Screens	942
S000004585	YML117W	S. cerevisiae	NAB6	Nucleic Acid Binding protein	1134
S000004596	YML127W	S. cerevisiae	RSC9	Remodel the Structure of Chromatin	581
S000004607	YMR005W	S. cerevisiae	TAF4	TATA binding protein-Associated Factor	388
S000004616	YMR014W	S. cerevisiae	BUD22	BUD site selection	519
S000004627	YMR025W	S. cerevisiae	CSI1	Cop9 Signalosome Interactor	295
S000004630	YMR028W	S. cerevisiae	TAP42	Two A phosphatase Associated Protein	366
S000004636	YMR033W	S. cerevisiae	ARP9	Actin-Related Protein	467
S000004647	YMR044W	S. cerevisiae	IOC4	Iswi One Complex	475
S000004650	YMR047C	S. cerevisiae	NUP116	NUclear Pore	1113
S000004652	YMR049C	S. cerevisiae	ERB1	Eukaryotic Ribosome Biogenesis	807
S000004656	YMR052W	S. cerevisiae	FAR3	Factor ARrest	204
S000004665	YMR061W	S. cerevisiae	RNA14	poly(A) mRNA metabolism	677
S000004676	YMR072W	S. cerevisiae	ABF2	ARS-Binding Factor	183
S000004680	YMR075W	S. cerevisiae	RCO1	""	684
S000004683	YMR078C	S. cerevisiae	CTF18	Chromosome Transmission Fidelity	741
S000004688	YMR083W	S. cerevisiae	ADH3	Alcohol DeHydrogenase	375
S000004697	YMR091C	S. cerevisiae	NPL6	Nuclear Protein Localization	435
S000004699	YMR093W	S. cerevisiae	UTP15	U Three Protein	513
S000004718	YMR112C	S. cerevisiae	MED11	MEDiator complex	131
S000004722	YMR116C	S. cerevisiae	ASC1	Absence of growth Suppressor of Cyp1	319
S000004732	YMR125W	S. cerevisiae	STO1	Suppressor of TOp1	861
S000004735	YMR128W	S. cerevisiae	ECM16	ExtraCellular Mutant	1267
S000004742	YMR135C	S. cerevisiae	GID8	Glucose Induced Degradation deficient	455
S000004747	YMR139W	S. cerevisiae	RIM11	Regulator of IME2	370
S000004750	YMR142C	S. cerevisiae	RPL13B	Ribosomal Protein of the Large subunit	199
S000004751	YMR143W	S. cerevisiae	RPS16A	Ribosomal Protein of the Small subunit	143
S000004754	YMR146C	S. cerevisiae	TIF34	Translation Initiation Factor	347
S000004767	YMR158W	S. cerevisiae	MRPS8	Mitochondrial Ribosomal Protein, Small subunit	155
S000004783	YMR172W	S. cerevisiae	HOT1	High-Osmolarity-induced Transcription	719
S000004789	YMR177W	S. cerevisiae	MMT1	Mitochondrial Metal Transporter	510
S000004793	YMR181C	S. cerevisiae	""	""	154
S000004800	YMR188C	S. cerevisiae	MRPS17	Mitochondrial Ribosomal Protein, Small subunit	237
S000004803	YMR191W	S. cerevisiae	SPG5	Stationary Phase Gene	373
S000004807	YMR194W	S. cerevisiae	RPL36A	Ribosomal Protein of the Large subunit	100
S000004812	YMR199W	S. cerevisiae	CLN1	CycLiN	546
S000004816	YMR203W	S. cerevisiae	TOM40	Translocase of the Outer Mitochondrial membrane	387
S000004818	YMR205C	S. cerevisiae	PFK2	PhosphoFructoKinase	959
S000004826	YMR213W	S. cerevisiae	CEF1	CErevisiae homolog of cdc Five	590
S000004831	YMR218C	S. cerevisiae	TRS130	TRapp Subunit	1102
S000004836	YMR223W	S. cerevisiae	UBP8	UBiquitin-specific processing Protease	471
S000004840	YMR227C	S. cerevisiae	TAF7	TATA binding protein-Associated Factor	590
S000004842	YMR229C	S. cerevisiae	RRP5	Ribosomal RNA Processing	1729
S000004843	YMR230W	S. cerevisiae	RPS10B	Ribosomal Protein of the Small subunit	105
S000004844	YMR231W	S. cerevisiae	PEP5	carboxyPEPtidase Y-deficient	1029
S000004849	YMR236W	S. cerevisiae	TAF9	TATA binding protein-Associated Factor	157
S000004850	YMR237W	S. cerevisiae	BCH1	Bud7 and Chs6 Homolog	724
S000004853	YMR240C	S. cerevisiae	CUS1	Cold sensitive U2 snRNA Suppressor	436
S000004855	YMR242C	S. cerevisiae	RPL20A	Ribosomal Protein of the Large subunit	172
S000004860	YMR246W	S. cerevisiae	FAA4	Fatty Acid Activation	694
S000004876	YMR263W	S. cerevisiae	SAP30	Sin3-Associated Polypeptide	201
S000004881	YMR268C	S. cerevisiae	PRP24	Pre-mRNA Processing	444
S000004886	YMR273C	S. cerevisiae	ZDS1	Zillion Different Screens	915
S000004901	YMR288W	S. cerevisiae	HSH155	Human Sap Homolog	971
S000004903	YMR290C	S. cerevisiae	HAS1	Helicase Associated with Set1	505
S000004925	YMR308C	S. cerevisiae	PSE1	Protein Secretion Enhancer	1089
S000004926	YMR309C	S. cerevisiae	NIP1	Nuclear ImPort	812
S000004928	YMR311C	S. cerevisiae	GLC8	GLyCogen	229
S000004929	YMR312W	S. cerevisiae	ELP6	ELongator Protein	273
S000004931	YMR314W	S. cerevisiae	PRE5	PRoteinase yscE	234
S000004932	YMR315W	S. cerevisiae	""	""	349
S000004947	YNL002C	S. cerevisiae	RLP7	Ribosomal-Like Protein	322
S000004949	YNL004W	S. cerevisiae	HRB1	Hypothetical RNA-Binding protein	454
S000004970	YNL025C	S. cerevisiae	SSN8	Suppressor of SNf1	323
S000004972	YNL027W	S. cerevisiae	CRZ1	Calcineurin-Responsive Zinc finger	678
S000004975	YNL030W	S. cerevisiae	HHF2	Histone H Four	103
S000004976	YNL031C	S. cerevisiae	HHT2	Histone H Three	136
S000004986	YNL041C	S. cerevisiae	COG6	Conserved Oligomeric Golgi complex	839
S000004996	YNL051W	S. cerevisiae	COG5	Conserved Oligomeric Golgi complex	403
S000005000	YNL055C	S. cerevisiae	POR1	PORin	283
S000005004	YNL059C	S. cerevisiae	ARP5	Actin-Related Protein	755
S000005005	YNL061W	S. cerevisiae	NOP2	NucleOlar Protein	618
S000005011	YNL067W	S. cerevisiae	RPL9B	Ribosomal Protein of the Large subunit	191
S000005013	YNL069C	S. cerevisiae	RPL16B	Ribosomal Protein of the Large subunit	198
S000005019	YNL075W	S. cerevisiae	IMP4	Interacting with Mpp10p	290
S000005022	YNL078W	S. cerevisiae	NIS1	Neck protein Interacting with Septins	407
S000005025	YNL081C	S. cerevisiae	SWS2	Sick Without Securin	143
S000005032	YNL088W	S. cerevisiae	TOP2	TOPoisomerase	1428
S000005040	YNL096C	S. cerevisiae	RPS7B	Ribosomal Protein of the Small subunit	190
S000005041	YNL097C	S. cerevisiae	PHO23	PHOsphate metabolism	330
S000005050	YNL106C	S. cerevisiae	INP52	INositol polyphosphate 5-Phosphatase	1183
S000005051	YNL107W	S. cerevisiae	YAF9	Yeast homolog of the human leukemogenic protein AF9	226
S000005054	YNL110C	S. cerevisiae	NOP15	NucleOlar Protein	220
S000005056	YNL112W	S. cerevisiae	DBP2	Dead Box Protein	546
S000005057	YNL113W	S. cerevisiae	RPC19	RNA Polymerase C	142
S000005076	YNL132W	S. cerevisiae	KRE33	Killer toxin REsistant	1056
S000005080	YNL136W	S. cerevisiae	EAF7	Esa1-Associated Factor	425
S000005081	YNL137C	S. cerevisiae	NAM9	Nuclear Accommodation of Mitochondria	486
S000005083	YNL139C	S. cerevisiae	THO2	suppressor of the Transcriptional defect of Hpr1 by Overexpression	1597
S000005091	YNL147W	S. cerevisiae	LSM7	Like SM	115
S000005095	YNL151C	S. cerevisiae	RPC31	RNA Polymerase C	251
S000005097	YNL153C	S. cerevisiae	GIM3	Gene Involved in Microtubule biogenesis	129
S000005116	YNL172W	S. cerevisiae	APC1	Anaphase Promoting Complex subunit	1748
S000005119	YNL175C	S. cerevisiae	NOP13	NucleOlar Protein	403
S000005122	YNL178W	S. cerevisiae	RPS3	Ribosomal Protein of the Small subunit	240
S000005126	YNL182C	S. cerevisiae	IPI3	Involved in Processing ITS2	555
S000005133	YNL189W	S. cerevisiae	SRP1	Suppressor of Rna Polymerase I	542
S000005136	YNL192W	S. cerevisiae	CHS1	CHitin Synthase	1131
S000005151	YNL207W	S. cerevisiae	RIO2	RIght Open reading frame	425
S000005152	YNL208W	S. cerevisiae	""	""	199
S000005153	YNL209W	S. cerevisiae	SSB2	Stress-Seventy subfamily B	613
S000005156	YNL212W	S. cerevisiae	VID27	Vacuolar Import and Degradation	782
S000005159	YNL215W	S. cerevisiae	IES2	Ino Eighty Subunit	320
S000005165	YNL221C	S. cerevisiae	POP1	Processing Of Precursor RNAs	875
S000005166	YNL222W	S. cerevisiae	SSU72	Suppressor of SUa7, gene 2	206
S000005167	YNL223W	S. cerevisiae	ATG4	AuTophaGy related	494
S000005174	YNL230C	S. cerevisiae	ELA1	ELongin A	379
S000005176	YNL232W	S. cerevisiae	CSL4	Cep1 Synthetic Lethal	292
S000005177	YNL233W	S. cerevisiae	BNI4	Bud Neck Involved	892
S000005180	YNL236W	S. cerevisiae	SIN4	Switch INdependent	974
S000005185	YNL241C	S. cerevisiae	ZWF1	ZWischenFerment	505
S000005187	YNL243W	S. cerevisiae	SLA2	Synthetic Lethal with ABP1	968
S000005188	YNL244C	S. cerevisiae	SUI1	SUppressor of Initiator codon	108
S000005192	YNL248C	S. cerevisiae	RPA49	RNA Polymerase A	415
S000005194	YNL250W	S. cerevisiae	RAD50	RADiation sensitive	1312
S000005195	YNL251C	S. cerevisiae	NRD1	Nuclear pre-mRNA Down-regulation	575
S000005197	YNL253W	S. cerevisiae	TEX1	TrEX component	422
S000005202	YNL258C	S. cerevisiae	DSL1	Dependence on SLy1-20	754
S000005205	YNL261W	S. cerevisiae	ORC5	Origin Recognition Complex	479
S000005224	YNL280C	S. cerevisiae	ERG24	ERGosterol biosynthesis	438
S000005226	YNL282W	S. cerevisiae	POP3	Processing Of Precursor RNAs	195
S000005230	YNL286W	S. cerevisiae	CUS2	Cold sensitive U2 snRNA Suppressor	285
S000005231	YNL287W	S. cerevisiae	SEC21	SECretory	935
S000005232	YNL288W	S. cerevisiae	CAF40	CCR4 Associated Factor	373
S000005234	YNL290W	S. cerevisiae	RFC3	Replication Factor C	340
S000005245	YNL301C	S. cerevisiae	RPL18B	Ribosomal Protein of the Large subunit	186
S000005246	YNL302C	S. cerevisiae	RPS19B	Ribosomal Protein of the Small subunit	144
S000005250	YNL306W	S. cerevisiae	MRPS18	Mitochondrial Ribosomal Protein, Small subunit	217
S000005252	YNL308C	S. cerevisiae	KRI1	KRR1-Interacting protein	591
S000005256	YNL312W	S. cerevisiae	RFA2	Replication Factor A	273
S000005261	YNL317W	S. cerevisiae	PFS2	Polyadenylation Factor Subunit	465
S000005274	YNL330C	S. cerevisiae	RPD3	Reduced Potassium Dependency	433
S000005286	YNR003C	S. cerevisiae	RPC34	RNA Polymerase C	317
S000005293	YNR010W	S. cerevisiae	CSE2	Chromosome SEgregation	149
S000005306	YNR023W	S. cerevisiae	SNF12	Sucrose NonFermenting	566
S000005307	YNR024W	S. cerevisiae	MPP6	M-Phase Phosphoprotein 6 homolog	186
S000005318	YNR035C	S. cerevisiae	ARC35	ARp2/3 Complex subunit	342
S000005319	YNR036C	S. cerevisiae	MRPS12	Mitochondrial Ribosomal Protein, Small subunit	153
S000005320	YNR037C	S. cerevisiae	RSM19	Ribosomal Small subunit of Mitochondria	91
S000005335	YNR052C	S. cerevisiae	POP2	PGK promoter directed OverProduction	433
S000005336	YNR053C	S. cerevisiae	NOG2	NucleOlar G-protein	486
S000005337	YNR054C	S. cerevisiae	ESF2	Eighteen S rRNA Factor 2	316
S000005364	YOL004W	S. cerevisiae	SIN3	Switch INdependent	1536
S000005365	YOL005C	S. cerevisiae	RPB11	RNA Polymerase B	120
S000005366	YOL006C	S. cerevisiae	TOP1	TOPoisomerase	769
S000005370	YOL010W	S. cerevisiae	RCL1	Rna 3'-terminal phosphate Cyclase Like	367
S000005372	YOL012C	S. cerevisiae	HTZ1	Histone Two A Z1	134
S000005377	YOL017W	S. cerevisiae	ESC8	Establishes Silent Chromatin	714
S000005381	YOL021C	S. cerevisiae	DIS3	homolog of S. pombe dis3 (chromosome DISjunction)	1001
S000005398	YOL038W	S. cerevisiae	PRE6	PRoteinase yscE	254
S000005399	YOL039W	S. cerevisiae	RPP2A	Ribosomal Protein P2 Alpha	106
S000005400	YOL040C	S. cerevisiae	RPS15	Ribosomal Protein of the Small subunit	142
S000005401	YOL041C	S. cerevisiae	NOP12	NucleOlar Protein	459
S000005411	YOL051W	S. cerevisiae	GAL11	GALactose metabolism	1081
S000005415	YOL054W	S. cerevisiae	PSH1	Pob3/Spt16 Histone associated	406
S000005429	YOL068C	S. cerevisiae	HST1	Homolog of SIR Two (SIR2)	503
S000005431	YOL070C	S. cerevisiae	NBA1	Nap1p and Bud neck Associated	501
S000005437	YOL077C	S. cerevisiae	BRX1	Xenopus laevis Brix (Biogenesis of Ribosomes in Xenopus) homolog	291
S000005454	YOL094C	S. cerevisiae	RFC4	Replication Factor C	323
S000005475	YOL115W	S. cerevisiae	PAP2	Poly(A) Polymerase	584
S000005477	YOL117W	S. cerevisiae	RRI2	""	645
S000005480	YOL120C	S. cerevisiae	RPL18A	Ribosomal Protein of the Large subunit	186
S000005487	YOL127W	S. cerevisiae	RPL25	Ribosomal Protein of the Large subunit	142
S000005495	YOL135C	S. cerevisiae	MED7	MEDiator complex	222
S000005502	YOL142W	S. cerevisiae	RRP40	Ribosomal RNA Processing	240
S000005505	YOL145C	S. cerevisiae	CTR9	Cln Three (CLN3) Requiring	1077
S000005508	YOL148C	S. cerevisiae	SPT20	SuPpressor of Ty	604
S000005527	YOR001W	S. cerevisiae	RRP6	Ribosomal RNA Processing	733
S000005540	YOR014W	S. cerevisiae	RTS1	Rox Three Suppressor	757
S000005542	YOR016C	S. cerevisiae	ERP4	Emp24p/Erv25p Related Protein	207
S000005565	YOR039W	S. cerevisiae	CKB2	Casein Kinase Beta' subunit	258
S000005582	YOR056C	S. cerevisiae	NOB1	Nin1 (One) Binding protein	459
S000005584	YOR058C	S. cerevisiae	ASE1	Anaphase Spindle Elongation	885
S000005587	YOR061W	S. cerevisiae	CKA2	Casein Kinase Alpha' subunit	339
S000005589	YOR063W	S. cerevisiae	RPL3	Ribosomal Protein of the Large subunit	387
S000005595	YOR069W	S. cerevisiae	VPS5	Vacuolar Protein Sorting	675
S000005601	YOR075W	S. cerevisiae	UFE1	Unknown Function Essential	346
S000005602	YOR076C	S. cerevisiae	SKI7	SuperKIller	747
S000005604	YOR078W	S. cerevisiae	BUD21	BUD site selection	214
S000005622	YOR096W	S. cerevisiae	RPS7A	Ribosomal Protein of the Small subunit	190
S000005624	YOR098C	S. cerevisiae	NUP1	NUclear Pore	1076
S000005636	YOR110W	S. cerevisiae	TFC7	""	435
S000005641	YOR115C	S. cerevisiae	TRS33	TRapp Subunit	268
S000005642	YOR116C	S. cerevisiae	RPO31	RNA POlymerase	1460
S000005643	YOR117W	S. cerevisiae	RPT5	Regulatory Particle Triple-A protein, or Regulatory Particle Triphosphatase	434
S000005649	YOR123C	S. cerevisiae	LEO1	LEft Open reading frame	464
S000005658	YOR132W	S. cerevisiae	VPS17	Vacuolar Protein Sorting	551
S000005659	YOR133W	S. cerevisiae	EFT1	Elongation Factor Two	842
S000005667	YOR141C	S. cerevisiae	ARP8	Actin-Related Protein	881
S000005670	YOR144C	S. cerevisiae	ELG1	Enhanced Level of Genomic instability	791
S000005671	YOR145C	S. cerevisiae	PNO1	Partner of NOb1	274
S000005677	YOR151C	S. cerevisiae	RPB2	RNA Polymerase B	1224
S000005682	YOR156C	S. cerevisiae	NFI1	Neck Filament Interacting	726
S000005683	YOR157C	S. cerevisiae	PUP1	PUtative Proteasome subunit	261
S000005684	YOR158W	S. cerevisiae	PET123	PETite colonies	318
S000005685	YOR159C	S. cerevisiae	SME1	Sm protein E	94
S000005700	YOR174W	S. cerevisiae	MED4	MEDiator complex	284
S000005705	YOR179C	S. cerevisiae	SYC1	Similar to Ysh1 C-terminal	188
S000005724	YOR198C	S. cerevisiae	BFR1	BreFeldin A Resistance	470
S000005730	YOR204W	S. cerevisiae	DED1	Defines Essential Domain	604
S000005732	YOR206W	S. cerevisiae	NOC2	NucleOlar Complex associated	710
S000005733	YOR207C	S. cerevisiae	RET1	Reduced Efficiency of Termination	1149
S000005736	YOR210W	S. cerevisiae	RPB10	RNA Polymerase B	70
S000005737	YOR211C	S. cerevisiae	MGM1	Mitochondrial Genome Maintenance	881
S000005739	YOR213C	S. cerevisiae	SAS5	Something About Silencing	248
S000005743	YOR217W	S. cerevisiae	RFC1	Replication Factor C	861
S000005750	YOR224C	S. cerevisiae	RPB8	RNA Polymerase B	146
S000005755	YOR229W	S. cerevisiae	WTM2	WD repeat containing Transcriptional Modulator	467
S000005760	YOR234C	S. cerevisiae	RPL33B	Ribosomal Protein of the Large subunit	107
S000005770	YOR244W	S. cerevisiae	ESA1	""	445
S000005775	YOR249C	S. cerevisiae	APC5	Anaphase Promoting Complex	685
S000005777	YOR251C	S. cerevisiae	TUM1	ThioUridine Modification	304
S000005778	YOR252W	S. cerevisiae	TMA16	Translation Machinery Associated	178
S000005785	YOR259C	S. cerevisiae	RPT4	Regulatory Particle Triple-A protein, or Regulatory Particle Triphosphatase	437
S000005786	YOR260W	S. cerevisiae	GCD1	General Control Derepressed	578
S000005787	YOR261C	S. cerevisiae	RPN8	Regulatory Particle Non-ATPase	338
S000005798	YOR272W	S. cerevisiae	YTM1	""	460
S000005807	YOR281C	S. cerevisiae	PLP2	Phosducin-Like Protein	286
S000005816	YOR290C	S. cerevisiae	SNF2	Sucrose NonFermenting	1703
S000005819	YOR293W	S. cerevisiae	RPS10A	Ribosomal Protein of the Small subunit	105
S000005820	YOR294W	S. cerevisiae	RRS1	Regulator of Ribosome Synthesis	203
S000005825	YOR299W	S. cerevisiae	BUD7	BUD site selection	746
S000005831	YOR304W	S. cerevisiae	ISW2	Imitation SWitch subfamily	1120
S000005835	YOR308C	S. cerevisiae	SNU66	Small NUclear ribonucleoprotein associated	587
S000005837	YOR310C	S. cerevisiae	NOP58	NucleOlar Protein of 58 kDa	511
S000005839	YOR312C	S. cerevisiae	RPL20B	Ribosomal Protein of the Large subunit	172
S000005846	YOR319W	S. cerevisiae	HSH49	Human Sap Homolog	213
S000005859	YOR332W	S. cerevisiae	VMA4	Vacuolar Membrane Atpase	233
S000005867	YOR340C	S. cerevisiae	RPA43	RNA Polymerase A	326
S000005868	YOR341W	S. cerevisiae	RPA190	RNA Polymerase A	1664
S000005873	YOR346W	S. cerevisiae	REV1	REVersionless	985
S000005888	YOR361C	S. cerevisiae	PRT1	PRoTein synthesis	763
S000005889	YOR362C	S. cerevisiae	PRE10	PRoteinase yscE	288
S000005922	YPL001W	S. cerevisiae	HAT1	Histone AcetylTransferase	374
S000005928	YPL007C	S. cerevisiae	TFC8	Transcription Factor C	588
S000005930	YPL009C	S. cerevisiae	RQC2	Ribosome Quality control Complex	1038
S000005931	YPL010W	S. cerevisiae	RET3	RETrieval from ER	189
S000005932	YPL011C	S. cerevisiae	TAF3	TATA binding protein-Associated Factor	353
S000005933	YPL012W	S. cerevisiae	RRP12	Ribosomal RNA Processing	1228
S000005934	YPL013C	S. cerevisiae	MRPS16	Mitochondrial Ribosomal Protein, Small subunit	121
S000005937	YPL016W	S. cerevisiae	SWI1	SWItching deficient	1314
S000005939	YPL018W	S. cerevisiae	CTF19	Chromosome Transmission Fidelity	369
S000005941	YPL020C	S. cerevisiae	ULP1	UbL-specific Protease	621
S000005963	YPL042C	S. cerevisiae	SSN3	Suppressor of SNf1	555
S000005964	YPL043W	S. cerevisiae	NOP4	NucleOlar Protein	685
S000005966	YPL045W	S. cerevisiae	VPS16	Vacuolar Protein Sorting	798
S000005968	YPL047W	S. cerevisiae	SGF11	SaGa associated Factor 11kDa	99
S000005971	YPL050C	S. cerevisiae	MNN9	MaNNosyltransferase	395
S000006002	YPL081W	S. cerevisiae	RPS9A	Ribosomal Protein of the Small subunit	197
S000006003	YPL082C	S. cerevisiae	MOT1	Modifier of Transcription	1867
S000006007	YPL086C	S. cerevisiae	ELP3	ELongator Protein	557
S000006011	YPL090C	S. cerevisiae	RPS6A	Ribosomal Protein of the Small subunit	236
S000006014	YPL093W	S. cerevisiae	NOG1	NucleOlar G-protein	647
S000006022	YPL101W	S. cerevisiae	ELP4	ELongator Protein	456
S000006039	YPL118W	S. cerevisiae	MRP51	Mitochondrial Ribosomal Protein	344
S000006041	YPL120W	S. cerevisiae	VPS30	Vacuolar Protein Sorting	557
S000006043	YPL122C	S. cerevisiae	TFB2	Transcription Factor B subunit 2	513
S000006047	YPL126W	S. cerevisiae	NAN1	Net1 Associated Nuclear protein	896
S000006050	YPL129W	S. cerevisiae	TAF14	TATA binding protein-Associated Factor	244
S000006052	YPL131W	S. cerevisiae	RPL5	Ribosomal Protein of the Large subunit	297
S000006058	YPL137C	S. cerevisiae	GIP3	Glc7 Interacting Protein	1276
S000006059	YPL138C	S. cerevisiae	SPP1	Set1c, Phd finger Protein	353
S000006060	YPL139C	S. cerevisiae	UME1	Unscheduled Meiotic gene Expression	460
S000006064	YPL143W	S. cerevisiae	RPL33A	Ribosomal Protein of the Large subunit	107
S000006067	YPL146C	S. cerevisiae	NOP53	NucleOlar Protein	455
S000006072	YPL151C	S. cerevisiae	PRP46	Pre-mRNA Processing	451
S000006090	YPL169C	S. cerevisiae	MEX67	Messenger RNA EXport factor of 67 kDa	599
S000006099	YPL178W	S. cerevisiae	CBC2	Cap Binding Complex	208
S000006102	YPL181W	S. cerevisiae	CTI6	Cyc8-Tup1 Interacting protein	506
S000006105	YPL184C	S. cerevisiae	MRN1	Multicopy supressor of rsc nhp6	612
S000006111	YPL190C	S. cerevisiae	NAB3	Nuclear polyAdenylated RNA-Binding	802
S000006119	YPL198W	S. cerevisiae	RPL7B	Ribosomal Protein of the Large subunit	244
S000006125	YPL204W	S. cerevisiae	HRR25	HO and Radiation Repair	494
S000006131	YPL210C	S. cerevisiae	SRP72	Signal Recognition Particle	640
S000006132	YPL211W	S. cerevisiae	NIP7	Nuclear ImPort	181
S000006134	YPL213W	S. cerevisiae	LEA1	Looks Exceptionally like U2A	238
S000006138	YPL217C	S. cerevisiae	BMS1	BMh Sensitive	1183
S000006141	YPL220W	S. cerevisiae	RPL1A	Ribosomal Protein of the Large subunit	217
S000006156	YPL235W	S. cerevisiae	RVB2	RuVB-like	471
S000006158	YPL237W	S. cerevisiae	SUI3	SUppressor of Initiator codon	285
S000006160	YPL239W	S. cerevisiae	YAR1	Yeast Ankyrin Repeat	200
S000006164	YPL243W	S. cerevisiae	SRP68	Signal Recognition Particle	599
S000006175	YPL254W	S. cerevisiae	HFI1	Histone H2A Functional Interactor	488
S000006177	YPL256C	S. cerevisiae	CLN2	CycLiN	545
S000006180	YPL259C	S. cerevisiae	APM1	clathrin Adaptor Protein complex Medium chain	475
S000006187	YPL266W	S. cerevisiae	DIM1	DIMethylase	318
S000006214	YPR010C	S. cerevisiae	RPA135	RNA Polymerase A	1203
S000006220	YPR016C	S. cerevisiae	TIF6	Translation Initiation Factor	245
S000006227	YPR023C	S. cerevisiae	EAF3	Esa1p-Associated Factor	401
S000006228	YPR024W	S. cerevisiae	YME1	Yeast Mitochondrial Escape	747
S000006233	YPR029C	S. cerevisiae	APL4	clathrin Adaptor Protein complex Large chain	832
S000006238	YPR034W	S. cerevisiae	ARP7	Actin-Related Protein	477
S000006240	YPR036W	S. cerevisiae	VMA13	Vacuolar Membrane Atpase	478
S000006245	YPR041W	S. cerevisiae	TIF5	Translation Initiation Factor	405
S000006250	YPR046W	S. cerevisiae	MCM16	MiniChromosome Maintenance	181
S000006259	YPR055W	S. cerevisiae	SEC8	SECretory	1065
S000006261	YPR057W	S. cerevisiae	BRR1	Bad Response to Refrigeration	341
S000006271	YPR067W	S. cerevisiae	ISA2	Iron Sulfur Assembly	185
S000006274	YPR070W	S. cerevisiae	MED1	MEDiator complex	566
S000006284	YPR080W	S. cerevisiae	TEF1	Translation Elongation Factor	458
S000006286	YPR082C	S. cerevisiae	DIB1	S. pombe DIm1+ in Budding yeast	143
S000006292	YPR088C	S. cerevisiae	SRP54	Signal Recognition Particle 54-kD subunit	541
S000006305	YPR101W	S. cerevisiae	SNT309	Synthetic lethal to prp NineTeen mutation	175
S000006306	YPR102C	S. cerevisiae	RPL11A	Ribosomal Protein of the Large subunit	174
S000006307	YPR103W	S. cerevisiae	PRE2	PRoteinase yscE	287
S000006309	YPR105C	S. cerevisiae	COG4	Conserved Oligomeric Golgi complex	861
S000006311	YPR107C	S. cerevisiae	YTH1	Yeast THirty kDa Homolog	208
S000006312	YPR108W	S. cerevisiae	RPN7	Regulatory Particle Non-ATPase	429
S000006314	YPR110C	S. cerevisiae	RPC40	RNA Polymerase C	335
S000006316	YPR112C	S. cerevisiae	MRD1	Multiple RNA-binding domain	887
S000006341	YPR137W	S. cerevisiae	RRP9	Ribosomal RNA Processing	573
S000006344	YPR140W	S. cerevisiae	TAZ1	TAfaZzin	381
S000006348	YPR144C	S. cerevisiae	NOC4	NucleOlar Complex associated	552
